id,split,diagnostic_type,diagnostic_subtype,source_mode,eval_eligible,split_policy
824d4bcb,grpo_holdout,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
8321a400,grpo_holdout,numeric_equation,direct_template_template3401,real,true,auto
836d6c4a,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
8373daa8,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
837af955,grpo_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
83f2724b,eval_holdout,numeric_equation,operator_absence,real,true,auto
84030b0b,grpo_holdout,numeric_equation,ba_dc_subtraction_ba_dc_mix,real,true,auto
845e726e,sft_train,numeric_equation,ba_dc_addition_ba_dc_mix,real,true,auto
84af5d7e,sft_train,numeric_equation,direct_template_template3401,real,true,auto
850dc715,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
852d16cb,eval_holdout,numeric_equation,ba_dc_subtraction_ba_dc_mix,real,true,auto
861cb154,sft_train,numeric_equation,operator_absence,real,true,auto
86cda2ec,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
87a89786,sft_train,numeric_equation,ba_dc_addition_ba_dc_mix,real,true,auto
87a902eb,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
88b43464,sft_train,numeric_equation,direct_template_template3401,real,true,auto
88c93c2c,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
88fe5a52,grpo_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
89780a3c,sft_train,numeric_equation,ab_cd_addition_ab_cd_len3,real,true,auto
8a800607,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,real,true,auto
8ae8e12a,sft_train,numeric_equation,operator_absence,real,true,auto
8bc66fd7,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
8bc6a26c,eval_holdout,numeric_equation,ab_cd_addition_ab_cd_mix,real,true,auto
8bebef83,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul,real,true,auto
8c1529e1,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
8c6a158e,sft_train,numeric_equation,prefix_postfix_op_prefix,real,true,auto
8d2546a5,grpo_holdout,numeric_equation,direct_template_template0134,real,true,auto
8d652f91,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
8dea05d7,eval_holdout,numeric_equation,direct_template_template3401,real,true,auto
8df3daad,sft_train,numeric_equation,operator_absence,real,true,auto
8e169174,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul_minus1,real,true,auto
8e359dc8,grpo_holdout,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
8eac8f69,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
902da958,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
904e3a54,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,real,true,auto
90d57388,grpo_holdout,numeric_equation,direct_template_template3401,real,true,auto
912c6ea5,eval_holdout,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
912d2b79,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
913b2d7f,sft_train,numeric_equation,ab_cd_addition_ab_cd_len3,real,true,auto
913fdf86,grpo_holdout,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
91488dc9,sft_train,numeric_equation,direct_template_template0134,real,true,auto
91b34547,sft_train,numeric_equation,ba_dc_low_confidence_subtraction,real,true,auto
91b42a45,sft_train,numeric_equation,ab_cd_addition_ab_cd_mix,real,true,auto
921da788,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
9250a0a8,eval_holdout,numeric_equation,ab_cd_modular_ab_cd_len2,real,true,auto
93481650,sft_train,numeric_equation,ba_dc_addition_ba_dc_mix,real,true,auto
936b3ae5,grpo_holdout,numeric_equation,prefix_postfix_op_suffix_rev_if_neg,real,true,auto
937c06c5,sft_train,numeric_equation,ab_cd_modular_ab_cd_mix,real,true,auto
93d1c7eb,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
93f3ae6b,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
94b92001,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
94bf323a,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
957c70fd,sft_train,numeric_equation,ba_dc_low_confidence_subtraction,real,true,auto
95d8ff2c,sft_train,numeric_equation,ba_dc_addition_ba_dc_mix,real,true,auto
9610985a,eval_holdout,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
963bdc67,sft_train,numeric_equation,direct_template_template0134,real,true,auto
963e85bb,sft_train,numeric_equation,ab_cd_addition_ab_cd_len3,real,true,auto
9760032a,sft_train,numeric_equation,direct_template_template3401,real,true,auto
97dee6aa,sft_train,numeric_equation,ba_dc_modular_ba_dc_mix,real,true,auto
98a2636e,grpo_holdout,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
98bb54f7,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
99cc2e07,sft_train,numeric_equation,prefix_postfix_op_prefix_rev,real,true,auto
99e2cf41,sft_train,numeric_equation,direct_template_template3401,real,true,auto
9a5b6b28,sft_train,numeric_equation,prefix_postfix_op_prefix,real,true,auto
9a9f6025,grpo_holdout,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
9aa48392,sft_train,numeric_equation,operator_absence,real,true,auto
9ae3b78e,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
9b1ea308,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
9b820b4e,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul_minus1,real,true,auto
9b9e024b,eval_holdout,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
9c8eef89,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul,real,true,auto
9c91b226,sft_train,numeric_equation,operator_absence,real,true,auto
9cb03277,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
9d4ae6b8,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,real,true,auto
9d575da5,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
9d68ef62,sft_train,numeric_equation,prefix_postfix_op_suffix_rev_if_neg,real,true,auto
9d7af57b,sft_train,numeric_equation,ba_dc_addition_ba_dc_mix,real,true,auto
9dd8adaa,sft_train,numeric_equation,direct_template_template3401,real,true,auto
9e5d97de,eval_holdout,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
9f2fae58,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
9fb854c3,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len1,real,true,auto
9ff6e9d2,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
a04ecffd,sft_train,numeric_equation,prefix_postfix_op_prefix,real,true,auto
a1523a63,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
a19a75ba,sft_train,numeric_equation,direct_template_template0134,real,true,auto
a1bae076,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
a2252b88,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
a23e7ecb,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
a311baec,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
a361a1b7,sft_train,numeric_equation,operator_absence,real,true,auto
a5124cb4,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,real,true,auto
a5f3a1ea,grpo_holdout,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
a7454fdb,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
a7d582da,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
a87565bb,sft_train,numeric_equation,operator_absence,real,true,auto
a8e033fe,grpo_holdout,numeric_equation,direct_template_template0134,real,true,auto
a8e5eca1,grpo_holdout,numeric_equation,direct_template_template3401,real,true,auto
a928ad6e,sft_train,numeric_equation,ba_dc_addition_ba_dc_mix,real,true,auto
a9c57983,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
a9deb8b5,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
aa251ec4,sft_train,numeric_equation,prefix_postfix_op_prefix,real,true,auto
aa7f06f4,sft_train,numeric_equation,direct_template_template3401,real,true,auto
aa8c76a1,sft_train,numeric_equation,direct_template_template3401,real,true,auto
aaec36e0,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
ab779293,grpo_holdout,numeric_equation,ab_cd_subtraction_ab_cd_mix,real,true,auto
ab7809d1,sft_train,numeric_equation,direct_template_template3401,real,true,auto
ac262f12,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
adad547a,eval_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
afcac7af,sft_train,numeric_equation,prefix_postfix_op_prefix_rev,real,true,auto
b0d0dd45,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul_minus1,real,true,auto
b193f06a,sft_train,numeric_equation,direct_template_template0134,real,true,auto
b1bc3731,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
b26d8818,eval_holdout,numeric_equation,ab_cd_multiplication_ab_cd_mul_minus1,real,true,auto
b3ae7f39,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
b3f9a15c,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
b4342b90,eval_holdout,numeric_equation,ab_cd_addition_ab_cd_len3,real,true,auto
b4a15ca6,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
b4a5076f,grpo_holdout,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
b4f701f5,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
b5e1e604,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
b62453dc,sft_train,numeric_equation,ba_dc_low_confidence_subtraction,real,true,auto
b643d81f,eval_holdout,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
b655eee9,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
b69391b8,eval_holdout,numeric_equation,ab_cd_addition_ab_cd_len3,real,true,auto
b73d0898,grpo_holdout,numeric_equation,ba_dc_modular_ba_dc_len2,real,true,auto
b7ad0671,sft_train,numeric_equation,operator_absence,real,true,auto
b980017a,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
b989c740,sft_train,numeric_equation,direct_template_template3401,real,true,auto
b99d3059,sft_train,numeric_equation,ba_dc_low_confidence_modular,real,true,auto
bad6f95d,eval_holdout,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
bad9f9da,sft_train,numeric_equation,ab_cd_addition_ab_cd_len3,real,true,auto
bc0935ee,sft_train,numeric_equation,prefix_postfix_op_prefix,real,true,auto
bc42e664,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_mix,real,true,auto
bc7f14d1,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
bd4c584a,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
bd8aa942,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul,real,true,auto
bdca0fac,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
be877da5,sft_train,numeric_equation,operator_absence,real,true,auto
bf4bd858,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
c06e61a2,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
c0dd90c0,eval_holdout,numeric_equation,ab_cd_subtraction_ab_cd_len1,real,true,auto
c0f32a1e,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
c11777c0,sft_train,numeric_equation,ba_dc_low_confidence_addition,real,true,auto
c170f7d4,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_mix,real,true,auto
c2199ff2,eval_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
c37a2a23,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul,real,true,auto
c4f66ede,sft_train,numeric_equation,direct_template_template3401,real,true,auto
c541eb82,eval_holdout,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
c613082a,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
c7420a23,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,real,true,auto
c748b04f,grpo_holdout,numeric_equation,ba_dc_addition_ba_dc_mix,real,true,auto
c763054a,grpo_holdout,numeric_equation,operator_absence,real,true,auto
c7bcab48,sft_train,numeric_equation,direct_template_template0134,real,true,auto
c81411a2,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
c84544db,grpo_holdout,numeric_equation,operator_absence,real,true,auto
c857a727,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
c9151e86,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
c9c26b92,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
ca8929f5,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
cb2fdb6b,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
cb5fa22d,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul_minus1,real,true,auto
cb796a2b,sft_train,numeric_equation,ab_cd_addition_ab_cd_len3,real,true,auto
cbe4288b,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
cc735e46,sft_train,numeric_equation,operator_absence,real,true,auto
cc800930,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
cd149ff8,grpo_holdout,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
cd94ec17,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
cd9d50e2,sft_train,numeric_equation,direct_template_template3401,real,true,auto
cde9f7ba,grpo_holdout,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
ce507d39,eval_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
ce7138bf,sft_train,numeric_equation,ab_cd_modular_ab_cd_len2,real,true,auto
cee07c09,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
cf356d18,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,real,true,auto
cf517124,sft_train,numeric_equation,ba_dc_addition_ba_dc_mix,real,true,auto
cf84c023,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
cfa59b38,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul_minus1,real,true,auto
d008b0b6,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
d033513f,grpo_holdout,numeric_equation,ba_dc_addition_ba_dc_mix,real,true,auto
d17632d2,sft_train,numeric_equation,operator_absence,real,true,auto
d17d3a7a,sft_train,numeric_equation,ba_dc_low_confidence_subtraction,real,true,auto
d1bd7478,eval_holdout,numeric_equation,ab_cd_low_confidence_subtraction,real,true,auto
d204b9cc,eval_holdout,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
d21c7677,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
d303ae8e,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
d3092ac1,sft_train,numeric_equation,ba_dc_low_confidence_subtraction,real,true,auto
d3b20e29,sft_train,numeric_equation,direct_template_template3401,real,true,auto
d4483d51,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
d44ef285,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
d46df3b0,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul_minus1,real,true,auto
d490911e,sft_train,numeric_equation,ab_cd_addition_ab_cd_len3,real,true,auto
d4b08884,sft_train,numeric_equation,ab_cd_modular_ab_cd_len1,real,true,auto
d5aa5564,grpo_holdout,numeric_equation,ab_cd_addition_ab_cd_len2,real,true,auto
d64a6578,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul_plus1,real,true,auto
d67f28ad,sft_train,numeric_equation,ab_cd_addition_ab_cd_mix,real,true,auto
d6a2e332,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
d7682996,sft_train,numeric_equation,ab_cd_addition_ab_cd_mix,real,true,auto
d78128b2,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_mix,real,true,auto
d78ce112,eval_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
d809394c,sft_train,numeric_equation,operator_absence,real,true,auto
d82f5933,grpo_holdout,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
d8735cc4,sft_train,numeric_equation,prefix_postfix_op_prefix_if_neg,real,true,auto
d8a47cb7,sft_train,numeric_equation,ba_dc_addition_ba_dc_len3,real,true,auto
d8b3310a,grpo_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
d9a2b78f,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
d9bedb64,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
db4383f3,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
db6a5663,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul,real,true,auto
dbc6defc,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul,real,true,auto
dbd0e3c9,eval_holdout,numeric_equation,direct_template_template0134,real,true,auto
dc73d295,grpo_holdout,numeric_equation,ab_cd_addition_ab_cd_mix,real,true,auto
dc7a5e7b,eval_holdout,numeric_equation,direct_template_template0134,real,true,auto
dcaf44c4,sft_train,numeric_equation,operator_absence,real,true,auto
dcbf2073,sft_train,numeric_equation,ab_cd_addition_ab_cd_len3,real,true,auto
dd626fd0,grpo_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
ddb9aafd,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
dde06528,sft_train,numeric_equation,operator_absence,real,true,auto
debff779,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
dfec0ed4,sft_train,numeric_equation,direct_template_template0134,real,true,auto
e07fffa6,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
e102a09d,sft_train,numeric_equation,ba_dc_low_confidence_subtraction,real,true,auto
e1c0ae13,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul,real,true,auto
e2bb1d9f,sft_train,numeric_equation,ba_dc_low_confidence_subtraction,real,true,auto
e307429d,sft_train,numeric_equation,operator_absence,real,true,auto
e33f1695,sft_train,numeric_equation,operator_absence,real,true,auto
e3b3573a,eval_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
e4479bb1,sft_train,numeric_equation,prefix_postfix_op_prefix_if_neg,real,true,auto
e4b6ce82,eval_holdout,numeric_equation,ba_dc_multiplication_ba_dc_mul,real,true,auto
e518256e,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
e5956ffa,eval_holdout,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
e5d4eeb8,sft_train,numeric_equation,ba_dc_multiplication_ba_dc_mul_pm1,real,true,auto
e667f2d7,sft_train,numeric_equation,prefix_postfix_op_prefix_rev,real,true,auto
e70d5739,eval_holdout,numeric_equation,direct_template_template3401,real,true,auto
e7cf0394,sft_train,numeric_equation,direct_template_template0134,real,true,auto
e836fb20,sft_train,numeric_equation,ba_dc_subtraction_ba_dc_len2,real,true,auto
e952f61f,sft_train,numeric_equation,ab_cd_multiplication_ab_cd_mul_minus1,real,true,auto
e9a84dd6,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,real,true,auto
e9b69bf8,sft_train,numeric_equation,prefix_postfix_op_prefix_if_neg,real,true,auto
ea6d926a,eval_holdout,numeric_equation,operator_absence,real,true,auto
ea9f3811,grpo_holdout,numeric_equation,operator_absence,real,true,auto
